state,lat,p,c,borough,city,country_code,country,postcode,col,display_name,lng,suburb,d,city_district
Žilinský kraj,49.09404,0.0,Slovnaft,,,sk,Slovensko,038 61,black,"Slovnaft, 18, Košúty II, Košúty, Martin, okres Martin, Žilinský kraj, Stredné Slovensko, 038 61, Slovensko",18.94271,Košúty II,,
Střední Morava,49.02346,0.0,ČSAD,,,cz,Česko,688 01,black,"ev.781, Uherský Brod, okres Uherské Hradiště, Zlínský kraj, Střední Morava, 688 01, Česko",17.66019,,,
Žilinský kraj,49.39733,0.0,Slovnaft,,Námestovo,sk,Slovensko,029 01,black,"520, Námestovo, okres Námestovo, Žilinský kraj, Stredné Slovensko, 029 01, Slovensko",19.48741,,,
Severovýchod,50.10239,36.9,Fuel,,,cz,Česko,533 22,#009900,"Fuel, 298K, Rokytno, okres Pardubice, Pardubický kraj, Severovýchod, 533 22, Česko",15.8846,Rokytno,Předevčírem,
,49.20891,36.4,ICOM Transport ,,,cz,Česko,674 01,#009900,"ICOM Transport a.s., Průmyslová, Nové Město, Třebíč, okres Třebíč, Kraj Vysočina, 674 01, Česko",15.89905,Nové Město,Dnes,
Střední Čechy,50.5163,0.0,Shell,,,cz,Česko,295 01,black,"369, Černá silnice, Mnichovo Hradiště, okres Mladá Boleslav, Střední Čechy, 295 01, Česko",14.9635,Mnichovo Hradiště,,
Severovýchod,50.37649,0.0,Shell,,,cz,Česko,507 52,black,"35, Ostroměř, okres Jičín, Královéhradecký kraj, Severovýchod, 507 52, Česko",15.53928,Ostroměř,,
Severozápad,50.33278,0.0,RoBiN OIL,,,cz,Česko,439 03,black,"172, Chlumčany, okres Louny, Ústecký kraj, Severozápad, 439 03, Česko",13.84038,,,
Severovýchod,50.30337,36.2,RoBiN OIL,,,cz,Česko,507 32,#009900,"9, Budčeves, okres Jičín, Královéhradecký kraj, Severovýchod, 507 32, Česko",15.25396,Budčeves,před 5 dny,
Jihovýchod,49.00722,0.0,EuroOil,,,cz,Česko,697 01,black,"135/1, Tyršova, Kyjov, okres Hodonín, Jihomoravský kraj, Jihovýchod, 697 01, Česko",17.13084,Kyjov,,
Severovýchod,49.92416,33.9,TANK ONO,,,cz,Česko,565 55,#009900,"35, Voštice, Vysoké Mýto, okres Ústí nad Orlicí, Pardubický kraj, Severovýchod, 565 55, Česko",16.18609,Vysoké Mýto,Dnes,
Severozápad,50.09346,36.5,RoBiN OIL,,,cz,Česko,335 02,#009900,"RoBiN OIL Cheb, 214, Cheb, okres Cheb, Karlovarský kraj, Severozápad, 335 02, Česko",12.3713,Cheb,Dnes,
Banskobystrický kraj,48.74135,0.0,Slovnaft,,Banská Bystrica,sk,Slovensko,974 05,black,"7043, Banská Bystrica, okres Banská Bystrica, Banskobystrický kraj, Stredné Slovensko, 974 05, Slovensko",19.17629,,,
Střední Morava,49.58942,37.5,EuroOil,,Olomouc,cz,Česko,779 00,#999900,"1209/92, Lipenská, Hodolany, Olomouc, okres Olomouc, Olomoucký kraj, Střední Morava, 779 00, Česko",17.29846,Hodolany,před 7 dny,
Severozápad,50.71219,0.0,MOL,,Ústí nad Labem,cz,Česko,403 38,black,"D8, Dělouš, Ústí nad Labem, okres Ústí nad Labem, Ústecký kraj, Severozápad, 403 38, Česko",13.97077,Dělouš,,
Severovýchod,50.15087,0.0,KM-PRONA,,,cz,Česko,503 32,black,"KM-Prona, Opatovice nad Labem, Hradecká, Opatovice nad Labem, Pohřebačka, Opatovice nad Labem, okres Pardubice, Pardubický kraj, Severovýchod, 503 32, Česko",15.79473,Opatovice nad Labem,,
Oberösterreich,48.01085,0.0,Agip,,,at,Österreich,4655,black,"Asamerstraße, Feldham, Vorchdorf, Bezirk Gmunden, Oberösterreich, 4655, Österreich",13.92423,,,
,49.75589,0.0,EuroOil,,Plzeň,cz,Česko,322 00,black,"Z-Box, Chebská, Křimice, Plzeň 5-Křimice, Plzeň, okres Plzeň-město, Plzeňský kraj, 322 00, Česko",13.30915,Křimice,,Plzeň 5-Křimice
